instance,algorithm,seed,objv,lb
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_999,LBBD,9,734.0,343.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_999,LBBD,1,793.0,357.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_999,LBBD,4,671.0,360.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,10,833.0,459.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_123,LBBD,3,809.0,359.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_123,LBBD,2,655.0,395.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_999,LBBD,9,765.0,362.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_123,LBBD,7,504.0,486.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_123,LBBD,2,764.0,473.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_999,LBBD,3,793.0,230.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_999,LBBD,3,610.0,476.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_999,LBBD,7,582.0,475.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_999,LBBD,2,564.0,513.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_123,LBBD,6,421.0,421.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_123,LBBD,8,499.0,491.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_999,LBBD,10,814.0,380.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_123,LBBD,9,835.0,322.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_999,LBBD,8,704.0,359.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_123,LBBD,3,453.0,453.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_999,LBBD,2,793.0,314.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_123,LBBD,1,630.0,485.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_999,LBBD,5,715.0,246.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_123,LBBD,3,758.0,480.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_123,LBBD,3,712.0,306.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_999,LBBD,3,793.0,407.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,1,809.0,456.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_999,LBBD,10,793.0,476.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_123,LBBD,8,786.0,370.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_123,LBBD,2,620.0,555.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_123,LBBD,5,641.0,562.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_999,LBBD,1,623.0,610.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_123,LBBD,5,765.0,403.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_999,LBBD,4,793.0,468.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_123,LBBD,9,849.0,424.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_123,LBBD,4,587.0,483.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_999,LBBD,4,503.0,340.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_999,LBBD,6,718.0,244.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,LBBD,2,701.0,449.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,LBBD,10,811.0,485.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_999,LBBD,9,793.0,359.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_999,LBBD,6,818.0,430.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_999,LBBD,10,564.0,517.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_123,LBBD,2,849.0,308.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_999,LBBD,10,629.0,605.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_123,LBBD,4,561.0,331.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_999,LBBD,5,793.0,310.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_123,LBBD,4,850.0,411.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_999,LBBD,8,793.0,238.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_555,LBBD,1,899.0,437.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_777,LBBD,3,724.0,532.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_777,LBBD,1,803.0,418.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_555,LBBD,1,892.0,548.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_333,LBBD,4,673.0,523.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_333,LBBD,1,494.0,484.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_555,LBBD,3,891.0,551.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_333,LBBD,3,898.0,348.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_555,LBBD,5,883.0,263.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_333,LBBD,4,878.0,309.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_333,LBBD,5,493.0,493.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_777,LBBD,4,899.0,513.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_555,LBBD,5,885.0,324.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_333,LBBD,1,886.0,410.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_777,LBBD,4,849.0,522.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,LBBD,3,899.0,402.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_555,LBBD,3,899.0,262.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_777,LBBD,3,540.0,286.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_333,LBBD,1,748.0,637.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_333,LBBD,1,897.0,290.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_777,LBBD,5,808.0,489.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_333,LBBD,5,800.0,634.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_555,LBBD,1,897.0,343.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_777,LBBD,4,896.0,313.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_333,LBBD,2,893.0,505.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_555,LBBD,2,864.0,457.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,LBBD,2,781.0,513.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_777,LBBD,2,899.0,386.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,LBBD,5,897.0,438.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_555,LBBD,1,899.0,360.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,LBBD,2,791.0,437.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_333,LBBD,5,469.0,440.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_777,LBBD,2,778.0,480.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_777,LBBD,4,894.0,484.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,LBBD,1,897.0,516.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_555,LBBD,3,899.0,346.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_333,LBBD,5,895.0,308.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_555,LBBD,5,873.0,401.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_555,LBBD,2,895.0,306.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_555,LBBD,2,896.0,277.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,LBBD,5,899.0,396.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_777,LBBD,1,814.0,529.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_555,LBBD,4,893.0,485.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_555,LBBD,1,898.0,293.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_777,LBBD,5,792.0,467.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,LBBD,3,794.0,443.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_777,LBBD,2,855.0,528.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_777,LBBD,4,899.0,349.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,LBBD,1,818.0,454.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_555,LBBD,4,896.0,458.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_333,LBBD,5,894.0,293.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_777,LBBD,1,808.0,354.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_777,LBBD,3,899.0,353.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_777,LBBD,1,893.0,308.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_555,LBBD,4,898.0,326.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_555,LBBD,2,895.0,382.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_555,LBBD,1,898.0,435.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_777,LBBD,4,803.0,458.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_555,LBBD,4,897.0,326.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_333,LBBD,3,889.0,523.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_333,LBBD,4,787.0,562.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_777,LBBD,5,862.0,540.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_555,LBBD,1,899.0,320.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_777,LBBD,3,898.0,493.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_333,LBBD,3,893.0,563.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_555,LBBD,5,877.0,460.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_333,LBBD,1,889.0,280.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_333,LBBD,5,900.0,256.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_777,LBBD,1,899.0,513.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_555,LBBD,5,894.0,302.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_333,LBBD,3,494.0,486.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_555,LBBD,5,899.0,407.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_555,LBBD,1,872.0,465.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_777,LBBD,5,802.0,603.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_333,LBBD,4,479.0,442.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_333,LBBD,2,890.0,427.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_555,LBBD,3,880.0,461.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_333,LBBD,4,900.0,359.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_333,LBBD,5,899.0,370.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_777,LBBD,4,891.0,410.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_555,LBBD,1,894.0,456.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_777,LBBD,1,789.0,492.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_555,LBBD,5,834.0,477.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_555,LBBD,4,804.0,543.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_333,LBBD,3,757.0,248.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_777,LBBD,2,899.0,342.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_333,LBBD,4,779.0,434.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_777,LBBD,4,795.0,286.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_555,LBBD,3,747.0,432.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_333,LBBD,1,880.0,357.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_777,LBBD,1,889.0,441.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_777,LBBD,3,894.0,311.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_777,LBBD,1,743.0,457.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,LBBD,4,873.0,481.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_333,LBBD,5,603.0,525.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_555,LBBD,4,857.0,383.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_777,LBBD,5,897.0,296.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_777,LBBD,2,891.0,470.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_333,LBBD,1,887.0,357.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_333,LBBD,3,878.0,316.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_777,LBBD,1,805.0,609.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_555,LBBD,4,899.0,354.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_555,LBBD,5,897.0,443.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_333,LBBD,4,494.0,486.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_333,LBBD,4,774.0,633.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_333,LBBD,2,900.0,446.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_777,LBBD,2,777.0,515.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_555,LBBD,4,876.0,303.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_333,LBBD,2,493.0,487.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_777,LBBD,5,787.0,528.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_777,LBBD,3,820.0,383.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_777,LBBD,3,686.0,514.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_333,LBBD,2,896.0,554.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_333,LBBD,1,797.0,554.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_777,LBBD,5,888.0,362.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,LBBD,1,839.0,383.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_333,LBBD,1,804.0,321.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_333,LBBD,2,800.0,636.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_555,LBBD,2,845.0,337.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_555,LBBD,3,898.0,384.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_555,LBBD,4,865.0,425.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_333,LBBD,1,609.0,505.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_555,LBBD,3,898.0,323.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_777,LBBD,5,718.0,416.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,LBBD,4,892.0,415.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_555,LBBD,3,899.0,357.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_333,LBBD,4,891.0,322.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_333,LBBD,3,797.0,633.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_333,LBBD,3,466.0,463.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_777,LBBD,2,880.0,308.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_555,LBBD,2,883.0,465.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_555,LBBD,5,886.0,335.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_333,LBBD,5,895.0,431.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_555,LBBD,3,893.0,297.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_777,LBBD,5,899.0,359.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,LBBD,2,896.0,398.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_333,LBBD,3,887.0,360.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_555,LBBD,3,898.0,473.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_555,LBBD,2,899.0,355.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_555,LBBD,1,899.0,267.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_333,LBBD,4,900.0,262.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_555,LBBD,3,886.0,426.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_333,LBBD,3,894.0,325.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_777,LBBD,4,810.0,596.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_777,LBBD,3,798.0,596.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_555,LBBD,5,875.0,391.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_777,LBBD,5,899.0,382.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_777,LBBD,2,866.0,411.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_555,LBBD,2,898.0,314.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_555,LBBD,4,888.0,305.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_333,LBBD,1,894.0,439.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_555,LBBD,2,898.0,407.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_555,LBBD,1,897.0,390.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_777,LBBD,3,899.0,418.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_777,LBBD,3,731.0,392.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_777,LBBD,1,899.0,285.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_333,LBBD,5,895.0,356.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_777,LBBD,4,884.0,380.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_777,LBBD,2,889.0,298.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_333,LBBD,2,900.0,358.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_777,LBBD,5,893.0,327.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_333,LBBD,4,894.0,361.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_333,LBBD,5,810.0,561.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,LBBD,4,807.0,526.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_777,LBBD,4,896.0,405.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,LBBD,5,811.0,531.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_333,LBBD,2,874.0,241.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_777,LBBD,1,878.0,368.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_555,LBBD,5,891.0,543.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_777,LBBD,2,847.0,601.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_777,LBBD,2,899.0,379.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_555,LBBD,4,894.0,396.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_555,LBBD,2,899.0,544.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_555,LBBD,2,868.0,436.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,LBBD,3,872.0,509.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_333,LBBD,2,893.0,362.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_333,LBBD,3,891.0,433.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_777,LBBD,3,743.0,464.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_333,LBBD,2,900.0,288.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_333,LBBD,2,900.0,334.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_333,LBBD,6,493.0,491.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_333,LBBD,9,521.0,457.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_333,LBBD,9,873.0,514.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Early_777,LBBD,9,733.0,490.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_555,LBBD,8,799.0,309.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_555,LBBD,9,883.0,336.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_777,LBBD,10,888.0,395.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_333,LBBD,10,861.0,285.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_555,LBBD,9,894.0,324.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_555,LBBD,8,897.0,264.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_777,LBBD,7,783.0,519.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,LBBD,10,897.0,406.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_333,LBBD,8,899.0,346.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,LBBD,8,852.0,395.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Late_333,LBBD,7,900.0,357.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_555,LBBD,6,899.0,332.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_333,LBBD,6,466.0,462.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_777,LBBD,8,896.0,385.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_333,LBBD,7,898.0,287.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_555,LBBD,8,760.0,459.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_333,LBBD,7,466.0,466.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Early_555,LBBD,7,899.0,354.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_777,LBBD,9,776.0,462.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_333,LBBD,6,586.0,525.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_777,LBBD,10,802.0,315.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_333,LBBD,6,793.0,565.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryLate_555,LBBD,8,818.0,563.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_333,LBBD,9,887.0,278.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_777,LBBD,6,895.0,424.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_Late_333,LBBD,10,874.0,416.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_333,LBBD,8,891.0,336.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_555,LBBD,6,815.0,468.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_VeryEarly_777,LBBD,6,780.0,474.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_777,LBBD,7,892.0,374.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_777,LBBD,10,873.0,292.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryEarly_777,LBBD,8,887.0,297.0
Medium_Moderate_Light_High_Moderate_Moderate_VeryLate_Late_333,LBBD,8,892.0,517.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_777,LBBD,6,735.0,369.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryLate_777,LBBD,7,897.0,513.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_Early_333,LBBD,8,897.0,302.0
Medium_Moderate_Light_High_Moderate_Moderate_Late_VeryEarly_555,LBBD,10,895.0,325.0
